CODGEO;POP18;Lits marchands 2018 (hors PtoP);Lits touristiques 2021 inc. PtoP;P18_RSECOCC;Lits marchands 2015 (hors PtoP);P15_RSECOCC;LIBGEO
17218;4552;951;1873.56831922612;230.113663845224;965;220.016554541514;Marans
17219;6353;494;5162.82050519175;814.56410103835;494;799.653367575664;Marennes-Hiers-Brouage
17220;432;0;96.12037037037052;18.8240740740741;0;17.7557702630166;Marignac
17221;952;0;234.0;34.0;0;28.56;Marsais
17222;3178;0;522.0;49.0;0;67.4713521772346;Marsilly
17223;181;0;111.78947368421048;18.1578947368421;0;15.8884968242766;Massac
17224;2241;0;132.446314102564;19.2892628205128;0;18.327560754188;Matha
17225;2073;25215;49910.2568125516;3901.85136251032;24411;3774.0;Les Mathes
17226;982;0;103.7467248908295;20.3493449781659;0;21.8575300351928;Mazeray
17227;227;0;68.0;12.0;0;8.53333333333333;Mazerolles
17228;3006;2057;3092.44418510655;163.48883702131;2152;126.231122783979;Médis
17229;224;0;74.7567567567565;13.3513513513513;0;12.4392156862745;Mérignac
17230;3189;5746;14941.0;1698.0;5812;1801.56389633602;Meschers-sur-Gironde
17231;110;0;115.0;16.0;0;17.0;Messac
17232;1531;0;674.533649252875;113.706729850575;0;118.423357664233;Meursac
17233;322;0;140.50284629981002;13.700569259962;0;14.0;Meux
17234;345;0;120.0;24.0;0;26.6532663316583;Migré
17235;737;0;216.9067357512955;35.1813471502591;0;38.1543111716897;Migron
17236;1526;414;775.711426432499;70.3422852864998;192;93.1922246220302;Mirambeau
17237;578;0;118.934456928839;20.9868913857678;0;24.3595505617978;Moëze
17239;449;0;121.0;21.0;0;21.1693548387097;Mons
17240;3279;200;948.1936231465652;131.038724629313;525;67.0;Montendre
17241;1588;18;213.0;36.0;38;57.8759604829857;Montguyon
17242;879;0;258.410672853828;42.6821345707656;0;42.8199806525372;Montils
17243;1241;24;224.0;33.0;24;31.4866562009419;Montlieu-la-Garde
17244;694;0;366.2564102564105;49.2512820512821;0;49.1662100456621;Montpellier-de-Médillan
17245;919;0;77.0;10.0;0;12.9710144927536;Montroy
17246;517;0;144.0;16.0;0;12.4528301886792;Moragne
17247;860;0;704.91878748517;103.183757497034;0;116.848263254114;Mornac-sur-Seudre
17248;930;141;1553.95238095238;216.190476190476;66;240.0;Mortagne-sur-Gironde
17249;178;0;108.0;7.0;0;8.22222222222222;Mortiers
17250;478;127;343.0;37.0;127;39.5551601423488;Mosnac
17252;308;246;336.0;14.0;246;16.4561403508772;Le Mung
17253;1362;0;149.2681017612525;26.6536203522505;0;25.0;Muron
17254;194;0;112.0;21.0;0;21.9083969465649;Nachamps
17255;809;0;148.904761904762;24.3809523809524;0;22.0530303030303;Nancras
17256;338;0;140.0;24.0;0;22.4916201117318;Nantillé
17257;715;0;288.943543340062;47.7887086680124;0;56.0;Néré
17258;307;0;39.05219985085755;6.81043997017151;0;7.0;Neuillac
17259;153;0;31.4641148325359;3.49282296650718;0;4.0;Neulles
17260;463;0;95.0;17.0;0;18.047619047619;Neuvicq
17261;323;0;184.65040650406505;32.130081300813;0;29.3307189542484;Neuvicq-le-Château
17262;1282;0;126.8361204013375;20.1672240802675;0;23.8531220094126;Nieul-lès-Saintes
17263;592;0;216.705983339983;38.5411966679966;0;38.0;Nieul-le-Virouil
17264;5864;0;1067.418700584395;117.683740116879;0;97.6885125536703;Nieul-sur-Mer
17265;1237;0;469.8252784773115;76.7650556954623;0;74.864774624374;Nieulle-sur-Seudre
17266;719;0;223.0;36.0;0;42.497191011236;Les Nouillers
17267;1155;0;124.02;17.204;0;16.4114636935391;Nuaillé-d'Aunis
17268;199;0;66.0;12.0;0;10.0;Nuaillé-sur-Boutonne
17269;688;0;65.235614572693;13.0471229145386;0;13.2556179775281;Orignolles
17270;637;0;537.8750449866841;94.3750089973368;0;88.4180522565321;Ozillac
17271;324;0;186.8428997718095;31.9685799543619;0;31.0;Paillé
17273;1027;0;139.8030592734225;21.1606118546845;0;20.1073792538885;Pérignac
17274;8760;84;1181.0;110.0;84;72.4355795148251;Périgny
17275;788;0;76.983606557377;13.1967213114754;0;15.0;Pessines
17276;79;0;20.0;4.0;0;4.0;Le Pin
17277;1214;0;254.492354740061;40.4984709480122;0;54.4242424242424;Essouvert
17278;751;0;89.0;15.0;14;21.1309523809524;Pisany
17279;624;0;89.88300406333201;17.9766008126664;0;13.0;Plassac
17280;743;0;114.559077809798;19.7118155619596;0;19.7159161976235;Plassay
17281;168;0;31.28589263420725;6.25717852684145;0;8.0;Polignac
17282;215;0;103.0;14.0;0;11.0990990990991;Pommiers-Moulons
17283;4451;356;1294.99886061527;118.199772123054;506;112.231180741307;Pons
17284;2053;384;298.94977868573346;40.3899557371467;0;43.3513789581206;Pont-l'Abbé-d'Arnoult
17285;1178;20;587.4884713799;92.29769427598;14;82.3808049535604;Port-d'Envaux
17286;609;1122;10608.0;1630.0;1389;1661.2695652174;Les Portes-en-Ré
17287;248;0;43.62015503875965;4.12403100775193;0;3.51407407407408;Pouillac
17288;320;0;54.0;10.0;0;6.28378378378378;Poursay-Garnaud
17289;460;0;23.0;3.0;0;5.1010101010101;Préguillac
17290;305;0;35.7777777777778;5.55555555555556;0;7.0;Prignac
17291;6490;995;2279.802099977175;180.360419995435;994;158.661721068249;Puilboreau
17292;505;0;69.215215215215;13.043043043043;0;16.2882882882883;Puy-du-Lac
17293;695;0;117.9898089171975;18.1979617834395;0;32.4076433121019;Puyravault
17294;204;0;85.0;14.0;0;13.1662669864109;Puyrolland
17295;825;0;263.67528100079;38.335056200158;0;31.3;Réaux sur Trèfle
17296;1085;0;298.6871704745165;48.3374340949033;0;48.0347671840355;Rétaud
17297;2334;1360;7976.49625935162;926.699251870324;1603;870.391076115485;Rivedoux-Plage
17298;995;0;293.0;45.0;0;56.6801619433198;Rioux
17299;24270;1523;11698.3794391502;1533.27588783004;2321;1309.53620546299;Rochefort
17300;78264;7319;54276.3151774541;6320.06303549082;7043;5400.37305945718;La Rochelle
17301;72;0;116.642857142857;23.3285714285714;0;22.505376344086;Romazières
17302;606;0;228.74074074074048;24.1481481481481;0;25.9584699453552;Romegoux
17303;1057;123;500.3500558931845;53.0700111786369;123;64.0;La Ronde
17304;473;0;99.8236446185345;17.3647289237069;0;21.2635983263598;Rouffiac
17305;429;0;164.4007782101165;24.2801556420233;0;24.7272727272727;Rouffignac
17306;19028;4555;55335.48336461074;9083.69667292215;4688;8820.05154168289;Royan
17307;1426;0;422.163550295858;66.6327100591716;0;60.2218934911243;Sablonceaux
17308;2752;0;243.3815568708365;39.2763113741673;0;18.1529311809686;Saint-Agnant
17309;1942;131;339.6224547788425;33.9244909557685;155;63.0;Saint-Aigulin
17310;1120;60;811.0;129.0;60;117.937842778793;Saint-André-de-Lidon
17311;1399;3969;5835.46639089969;405.493278179938;3561;380.243367644931;Saint-Augustin
17312;843;39;562.0;101.0;42;72.1414538310412;Saint-Bonnet-sur-Gironde
17313;396;14;129.45871559633;20.091743119266;14;20.2377384876636;Saint-Bris-des-Bois
17314;900;179;362.480109739369;35.0960219478738;179;31.0;Saint-Césaire
17315;1379;0;199.0;22.0;0;20.6805054151624;Saint-Christophe
17316;418;0;53.31609870740304;9.86321974148061;0;7.0;Saint-Ciers-Champagne
17317;560;0;450.0077519379845;82.2015503875969;0;83.0;Saint-Ciers-du-Taillon
17318;674;2764;9479.50878732945;1138.10175746589;2842;1137.92227204783;Saint-Clément-des-Baleines
17319;109;0;27.409836065573757;5.08196721311475;0;5.5952380952381;Sainte-Colombe
17320;423;16;94.20435510887752;10.4408710217755;0;11.0;Saint-Coutant-le-Grand
17321;356;0;86.0;13.0;0;12.3003472222222;Saint-Crépin
17322;669;0;44.32;8.064;0;6.68127565043865;Saint-Cyr-du-Doret
17323;1324;6666;19298.996099495;2117.599219899;6774;1973.06210746686;Saint-Denis-d'Oléron
17324;111;0;48.33333333333335;8.66666666666667;0;7.0;Saint-Dizant-du-Bois
17325;539;0;534.9441747572814;86.7888349514563;0;83.5452954637233;Saint-Dizant-du-Gua
17326;285;0;62.4011976047904;9.88023952095808;0;8.85300207039337;Saint-Eugène
17327;308;0;105.58988764044948;21.1179775280899;0;15.9589490968801;Saint-Félix
17328;916;162;1234.967253629905;155.593450725981;162;153.602409638555;Saint-Fort-sur-Gironde
17329;348;0;227.9622471331015;34.5924494266203;0;32.0;Saint-Froult
17330;1339;18;941.524822695035;127.304964539007;0;115.461880364337;Sainte-Gemme
17331;1305;14;237.0;31.0;0;38.9074626865672;Saint-Genis-de-Saintonge
17332;391;0;188.481012658228;33.6962025316456;0;28.0572687224669;Saint-Georges-Antignac
17333;5455;6932;37514.70772191485;5660.94154438297;6797;5581.34150811584;Saint-Georges-de-Didonne
17334;232;0;155.0;27.0;0;25.5686498855835;Saint-Georges-de-Longuepierre
17335;290;0;101.978494623656;18.7956989247312;0;19.8092951991828;Saint-Georges-des-Agoûts
17336;2765;0;223.712;29.7424;0;27.3594094525932;Saint-Georges-des-Coteaux
17337;3792;15120;42697.34225621415;4699.46845124283;14983;4931.29547826566;Saint-Georges-d'Oléron
17338;1801;0;312.6180555555555;42.9236111111111;0;40.5811426340448;Saint-Georges-du-Bois
17339;1414;0;313.700022413758;57.1400044827516;0;52.3127819548872;Saint-Germain-de-Lusignan
17340;1632;0;361.11669470281896;58.0233389405638;0;51.0;Saint-Pierre-La-Noue
17341;190;0;125.0;16.0;0;14.4261072261072;Saint-Germain-de-Vibrac
17342;436;0;402.8668416447945;53.7733683289589;0;55.5590551181102;Saint-Germain-du-Seudre
17343;151;0;30.38461538461535;6.07692307692307;0;8.30769230769231;Saint-Grégoire-d'Ardennes
17344;1335;72;378.550048590865;49.310009718173;0;48.9273504273504;Saint-Hilaire-de-Villefranche
17345;335;0;111.273135669362;18.4546271338724;0;17.0;Saint-Hilaire-du-Bois
17346;1461;0;155.1314280429155;22.4262856085831;0;18.0;Saint-Hippolyte
17347;7322;334;990.52817426154;104.905634852308;349;101.314315352697;Saint-Jean-d'Angély
17348;699;0;129.1153846153845;22.4230769230769;0;22.9144053225686;Saint-Jean-d'Angle
17349;2995;0;534.0;90.0;0;82.0585365853658;Saint-Jean-de-Liversay
17350;897;0;44.4427917620137;8.48855835240274;0;22.0;Saint-Julien-de-l'Escap
17351;2039;1920;2898.0;162.0;1932;163.968190854871;Saint-Just-Luzac
17353;2223;1134;2296.6337995338;153.72675990676;1623;144.0;Saint-Laurent-de-la-Prée
17354;651;0;87.0934343434345;14.6186868686869;0;10.1041666666667;Saint-Léger
17355;516;0;43.1127819548872;3.02255639097744;0;3.21188372755771;Sainte-Lheurine
17356;311;0;160.32275132275151;25.2645502645503;0;21.7213114754098;Saint-Loup
17357;544;0;87.743243243243;11.1486486486486;0;9.16132421449103;Saint-Maigrin
17358;316;180;371.881443298969;26.3762886597938;0;26.1340206185567;Saint-Mandé-sur-Brédoire
17359;1226;0;232.4375;39.4875;0;36.4844405636809;Saint-Mard
17360;3472;2774;14786.27397260275;1742.05479452055;2823;1612.10913388083;Sainte-Marie-de-Ré
17361;120;0;66.2878787878785;13.2575757575757;0;13.0;Saint-Martial
17362;291;0;79.19706254255401;12.8394125085108;0;12.0;Saint-Martial-de-Mirambeau
17363;560;0;95.0;14.0;0;28.8409090909091;Saint-Martial-de-Vitaterne
17364;459;0;31.2193732193732;4.64387464387464;0;6.0;Saint-Martial-sur-Né
17365;479;0;165.0;33.0;0;34.2784438463421;Saint-Martin-d'Ary
17366;478;0;165.2131147540985;18.4426229508197;0;11.9056010069226;Saint-Martin-de-Coux
17367;161;0;126.185185185185;22.037037037037;0;11.0;Saint-Martin-de-Juillers
17369;2227;2894;12052.3122529644;1395.46245059288;2897;1335.81484243231;Saint-Martin-de-Ré
17372;78;0;25.46511627906975;4.09302325581395;0;5.27272727272727;Saint-Médard
17373;2322;0;318.9166666666665;28.5833333333333;0;25.875;Saint-Médard-d'Aunis
17374;245;0;30.0;6.0;0;5.58351648351648;Sainte-Même
17375;1216;300;913.77990430622;98.755980861244;300;97.8135882553773;Saint-Nazaire-sur-Charente
17376;1844;0;137.41868248896998;19.283736497794;0;12.0;Saint-Ouen-d'Aunis
17377;125;0;89.46628679962001;16.693257359924;0;16.0;Saint-Ouen-la-Thène
17378;442;0;76.2542372881355;12.0508474576271;0;11.9967229902714;Saint-Palais-de-Négrignac
17379;211;0;257.3175675675675;39.2635135135135;0;38.4222222222222;Saint-Palais-de-Phiolin
17380;3990;7152;32408.0;4501.0;7234;4156.07781350483;Saint-Palais-sur-Mer
17381;238;0;92.8624748779785;18.5724949755957;0;19.0;Saint-Pardoult
17382;538;0;262.0;28.0;0;25.9183673469387;Saint-Pierre-d'Amilly
17383;360;0;373.803418803419;55.9606837606838;0;58.4957264957265;Saint-Pierre-de-Juillers
17384;265;0;214.769523809524;37.7539047619048;0;37.2642857142857;Saint-Pierre-de-l'Isle
17385;6781;7113;29999.48890652525;3987.69778130505;6783;3839.0;Saint-Pierre-d'Oléron
17386;370;0;109.5087719298245;16.7017543859649;0;13.0;Saint-Pierre-du-Palais
17387;1899;0;305.0;51.0;0;48.4356197352587;Saint-Porchaire
17388;264;0;280.0;30.0;0;16.3926380368098;Saint-Quantin-de-Rançanne
17389;588;0;47.78631717351655;8.75726343470331;0;13.0;Sainte-Radegonde
17390;119;0;128.463560334528;19.2927120669056;0;19.0;Sainte-Ramée
17391;2326;0;201.6046599022925;17.9209319804585;0;27.0;Saint-Rogatien
17393;1751;0;803.0;131.0;0;149.926247288503;Saint-Romain-de-Benet
17394;927;18;236.0;23.0;18;23.5294117647059;Saint-Saturnin-du-Bois
17395;495;20;145.6143790849675;20.5228758169935;20;18.6919337095;Saint-Sauvant
17396;1746;0;305.0;28.0;0;23.5561877667141;Saint-Sauveur-d'Aunis
17397;2550;265;1661.9938985228;224.79877970456;265;231.0;Saint-Savinien
17398;172;0;87.0;13.0;0;11.247191011236;Saint-Seurin-de-Palenne
17400;635;0;106.345842531273;18.0691685062546;0;21.0;Saint-Sever-de-Saintonge
17401;103;0;97.590361445783;19.5180722891566;0;19.5455760491847;Saint-Séverin-sur-Boutonne
17402;161;0;35.581395348837205;5.11627906976744;0;4.73193473193473;Saint-Sigismond-de-Clermont
17403;754;360;584.0;37.0;360;16.1227621483376;Saint-Simon-de-Bordes
17404;676;0;216.351251747363;33.8702503494726;0;25.0;Saint-Simon-de-Pellouaille
17405;202;0;170.05128205128202;32.4102564102564;0;33.1395445134575;Saint-Sorlin-de-Conac
17406;406;477;863.0;60.0;465;41.3119266055046;Saint-Sornin
17407;4798;38;562.685808945334;50.7371617890668;38;49.4362998665788;Sainte-Soulle
17408;883;0;132.9549071618035;18.1909814323607;0;24.5638031693078;Saint-Sulpice-d'Arnoult
17409;3324;528;1522.4876660341552;161.897533206831;408;153.357216056707;Saint-Sulpice-de-Royan
17410;576;540;1835.55811701299;241.111623402598;1002;227.013452914798;Saint-Thomas-de-Conac
17411;1226;3760;11817.1591085106;1420.63182170212;3590;1383.24524197934;Saint-Trojan-les-Bains
17412;670;0;104.5570934256055;18.3114186851211;0;18.9402985074627;Saint-Vaize
17413;1353;69;396.845258999122;31.9690517998244;69;19.0;Saint-Vivien
17414;5063;0;512.3016157989225;55.2603231597845;0;44.1881512543066;Saint-Xandre
17415;26546;2056;4522.159328390875;376.231865678175;2002;397.872494818786;Saintes
17416;63;0;140.450980392157;25.4901960784314;0;18.0;Saleignes
17417;165;0;50.0;10.0;0;8.05481874447392;Salignac-de-Mirambeau
17418;618;0;158.418006430868;26.0836012861736;0;25.6347999931062;Salignac-sur-Charente
17420;2269;150;477.8129127461045;48.3625825492209;156;36.0507246376812;Salles-sur-Mer
17421;7262;838;4478.0;643.0;756;554.703125;Saujon
17422;75;0;24.0;3.0;0;2.57203389830508;Seigné
17423;74;0;25.0;3.0;0;3.05128205128205;Semillac
17424;374;0;138.0;23.0;0;25.4700321421819;Semoussac
17425;2424;918;2183.183611532625;208.236722306525;891;185.546223309474;Semussac
17426;258;0;64.851063829787;12.1702127659574;0;11.7025371828521;Le Seure
17427;222;0;73.445205479452;13.0890410958904;0;13.5591397849462;Siecq
17428;512;0;185.806451612903;28.3612903225806;0;27.2583613916947;Sonnac
17429;3054;0;319.760609357998;47.9521218715996;20;41.2803122849881;Soubise
17430;400;0;180.6621743036835;27.3324348607367;0;11.0;Soubran
17431;703;0;271.5833333333335;42.1166666666667;0;38.6302325581395;Soulignonne
17432;368;93;156.0;7.0;93;6.17857142857143;Souméras
17433;224;0;91.0;13.0;0;14.344262295082;Sousmoulins
17434;6974;177;872.7606011238605;89.5521202247721;178;89.6883977900552;Surgères
17435;180;0;60.0;6.0;0;9.9;Taillant
17436;765;0;373.026455026455;54.005291005291;0;63.0;Taillebourg
17437;101;12;388.0;70.0;12;69.1348600508906;Talmont-sur-Gironde
17438;315;0;53.30769230769229;8.66153846153846;0;7.0;Tanzac
17439;802;165;704.67498932992;108.534997865984;165;129.558441558442;Taugon
17440;388;0;315.085308056872;22.4170616113744;0;26.2006472491909;Ternant
17441;1129;0;212.0;23.0;0;30.4356435643564;Tesson
17442;389;0;228.0;39.0;0;37.7326732673267;Thaims
17443;1750;75;501.6261355695315;36.9252271139063;75;22.622641509434;Thairé
17444;1943;12;191.8701134930645;23.1740226986129;12;17.1286254728878;Thénac
17445;333;0;146.8820301783265;20.7764060356653;0;19.0;Thézac
17446;468;0;90.472440944882;18.0944881889764;150;17.2677165354331;Thors
17447;1963;0;244.178988326848;28.4357976653696;0;26.4964074387151;Le Thou
17448;1175;130;382.270143293399;35.0540286586798;221;82.0;Tonnay-Boutonne
17449;8185;98;537.3649599611745;62.2729919922349;100;60.9530717240832;Tonnay-Charente
17450;219;0;202.140007671653;21.0280015343306;0;31.0;Torxé
17451;569;0;132.4772727272725;23.8954545454545;0;23.1493506493506;Les Touches-de-Périgny
17452;4403;6927;21438.9650128484;2522.59300256968;6461;2324.53159859344;La Tremblade
17453;1504;32;215.0;29.0;32;20.1347626339969;Trizay
17454;384;0;25.471698113207548;5.09433962264151;0;4.84802737520129;Tugéras-Saint-Maurice
17455;685;0;122.0;19.0;0;20.421686746988;La Vallée
17457;1168;0;274.1119286353535;42.4223857270707;0;38.96169831830678;La Devise
17458;160;0;81.809523809524;13.7619047619048;0;9.0;Vanzac
17459;570;0;223.0;38.0;0;37.680981595092;Varaize
17460;841;0;217.4727961432505;28.6945592286501;0;34.0;Varzay
17461;3942;2419;24650.8044504383;4021.56089008766;2581;3953.0;Vaux-sur-Mer
17462;777;0;116.0;18.0;0;16.130081300813;Vénérand
17463;1239;369;464.0;12.0;381;18.7816593886463;Vergeroux
17464;150;14;40.05076741440375;3.21015348288075;14;4.0;Vergné
17465;596;60;166.549132947977;19.1098265895954;60;17.7531701502353;La Vergne
17466;2303;0;226.3174483010965;24.0634896602193;0;29.2546652030735;Vérines
17467;238;0;48.0;6.0;0;6.09917355371901;Vervant
17468;153;0;115.8;18.36;0;18.6371237458194;Vibrac
17469;582;0;201.297577854671;25.2595155709342;0;23.9592850282288;Villars-en-Pons
17470;244;0;82.0;13.0;0;11.0709677419355;Villars-les-Bois
17471;211;0;175.9556962025315;32.7911392405063;0;31.3669769720725;La Villedieu
17472;2252;0;130.0;11.0;0;7.28239608801956;Villedoux
17473;107;0;159.0;29.4;0;28.6847826086957;Villemorin
17474;755;0;238.389150943396;33.0778301886792;0;31.9333610303282;Villeneuve-la-Comtesse
17476;275;0;46.26490066225165;8.05298013245033;0;7.22531160115053;Villexavier
17477;113;0;115.0;19.0;0;14.1666666666667;Villiers-Couture
17478;61;0;109.5686274509805;16.3137254901961;0;17.1594202898551;Vinax
17479;292;0;128.0;20.0;0;35.0828025477707;Virollet
17480;772;0;40.8371335504886;4.96742671009772;0;4.21923937360179;Virson
17481;163;0;48.93048128342245;3.78609625668449;0;5.0;Voissay
17482;657;0;194.0;27.0;0;21.5212765957447;Vouhé
17483;1508;161;805.782391183793;95.1564782367586;161;89.0;Yves
17484;1788;1078;3624.711694003585;478.542338800717;990;452.0;Port-des-Barques
17485;1073;2127;6981.783570300155;781.756714060031;1947;747.801954307735;Le Grand-Village-Plage
17486;695;1389;9919.5285225754;1563.30570451508;1395;1532.22748815166;La Brée-les-Bains
22001;619;72;266.254671406435;37.250934281287;78;48.0;Allineuc
22002;1170;0;84.73506030701755;9.54701206140351;0;8.03508771929825;Andel
22003;1015;0;146.1727395411605;14.4345479082321;0;11.1447368421053;Aucaleuc
22004;4900;291;1057.73269640853;141.546539281706;291;147.0;Bégard
22005;1045;16;653.0;103.0;16;96.4583635134483;Belle-Isle-en-Terre
22006;271;0;72.023622047244;13.2047244094488;0;12.2665066026411;Berhet
22008;1151;0;176.1940222191235;26.6388044438247;0;33.0;Bobital
